student_id,name,institution,degree,graduation_year,cgpa,technical_score,communication_score,behavioral_score,cognitive_score,resume_score,psychometric_behavioral,overall_score,experience_months,projects_count,is_placed,salary_lpa,role,placement_prob,technical_communication_balance,cgpa_overall_ratio
STU0770,Student_2256_770,BITS Pilani,B.Sc Data Science,2027,6.6,47.6,44.2,36.6,67.6,27.1,53.2,45.7,0,0,1,3.7,QA Engineer,53.0,1.0769230769230769,1.4442013129102844
STU0771,Student_9443_771,SRM Chennai,B.Tech ME,2025,7.7,82.4,38.9,21.9,93.7,58.6,69.4,60.9,0,5,1,6.6,Data Analyst,67.5,2.1182519280205656,1.264367816091954
STU0772,Student_8656_772,IIT Kharagpur,B.Tech IT,2027,7.3,73.8,38.4,46.6,64.3,43.2,64.3,56.8,0,0,1,5.6,Technical Support,64.0,1.921875,1.285211267605634
STU0773,Student_5919_773,VIT Vellore,B.Tech IT,2026,7.3,40.8,52.4,40.3,84.5,29.0,66.6,48.4,6,2,0,0.0,Not Placed,56.2,0.7786259541984732,1.5082644628099173
STU0774,Student_5373_774,IIT Kharagpur,B.Tech ME,2026,7.4,50.0,41.3,51.0,69.7,55.4,61.8,52.0,0,0,1,3.4,QA Engineer,58.1,1.2106537530266344,1.4230769230769231
STU0775,Student_6087_775,SRM Chennai,B.Tech AI&ML,2027,6.7,84.2,20.0,47.8,48.5,61.6,60.8,56.5,0,0,1,8.5,Software Engineer,66.3,4.21,1.1858407079646018
STU0776,Student_5233_776,NSIT Delhi,B.Sc Data Science,2027,6.8,43.1,64.5,59.4,52.6,53.4,62.6,53.1,0,2,0,0.0,Not Placed,55.6,0.6682170542635659,1.28060263653484
STU0777,Student_1326_777,IIT Madras,B.Tech ECE,2026,7.4,51.8,51.0,33.3,62.9,25.8,48.5,47.0,18,1,0,0.0,Not Placed,53.9,1.0156862745098039,1.574468085106383
STU0778,Student_6954_778,BITS Pilani,B.Tech ECE,2026,7.5,41.1,24.8,49.3,88.0,32.5,73.0,45.7,0,0,0,0.0,Not Placed,55.5,1.657258064516129,1.6411378555798686
STU0779,Student_9196_779,IIT Bombay,B.Sc Data Science,2026,8.1,58.4,20.0,42.2,82.4,39.2,62.0,49.2,0,1,1,4.3,Technical Support,60.3,2.92,1.646341463414634
STU0780,Student_7388_780,NSIT Delhi,B.E CSE,2026,7.3,20.0,20.0,29.4,60.5,20.0,57.4,28.0,0,0,1,2.5,Technical Support,33.4,1.0,2.607142857142857
STU0781,Student_1916_781,SRM Chennai,BCA,2027,7.2,46.2,52.3,44.4,60.9,42.9,69.1,48.9,0,0,1,3.5,Junior Developer,57.7,0.8833652007648185,1.4723926380368098
STU0782,Student_3374_782,NIT Trichy,B.Tech AI&ML,2027,5.5,85.1,51.0,44.6,100.0,71.7,52.2,71.1,0,2,1,7.2,Full Stack Developer,68.0,1.668627450980392,0.7735583684950774
STU0783,Student_1895_783,DTU Delhi,B.E CSE,2026,9.2,38.1,20.0,20.0,91.2,39.8,61.9,39.0,18,2,1,5.3,Technical Support,50.0,1.905,2.358974358974359
STU0784,Student_9763_784,IIT Kanpur,B.Tech AI&ML,2026,6.8,67.8,48.6,58.1,84.5,60.2,68.6,63.8,18,3,0,0.0,Not Placed,60.1,1.3950617283950617,1.0658307210031348
STU0785,Student_5929_785,IIT Bombay,B.E CSE,2026,7.4,43.4,24.3,27.5,83.7,32.5,56.2,41.4,18,2,0,0.0,Not Placed,45.2,1.7860082304526748,1.7874396135265702
STU0786,Student_7656_786,NSIT Delhi,B.Tech CSE,2026,7.6,68.7,61.9,59.6,61.1,47.6,65.0,62.3,18,1,0,0.0,Not Placed,69.3,1.1098546042003232,1.2199036918138042
STU0787,Student_7765_787,NIT Trichy,B.Tech IT,2025,9.2,58.7,37.5,61.6,77.6,52.2,63.1,57.2,0,1,0,0.0,Not Placed,67.6,1.5653333333333335,1.6083916083916083
STU0788,Student_9973_788,DTU Delhi,BCA,2026,6.4,42.3,24.4,20.0,66.7,20.0,71.2,35.7,6,0,0,0.0,Not Placed,44.0,1.7336065573770492,1.7927170868347337
STU0789,Student_8264_789,NSIT Delhi,B.Tech ME,2025,5.2,84.6,47.0,66.2,69.0,68.0,73.3,69.4,0,0,1,6.0,Software Engineer,66.4,1.7999999999999998,0.7492795389048991
STU0790,Student_3131_790,IIT Hyderabad,B.Tech IT,2026,6.0,77.2,70.5,59.2,100.0,55.4,71.4,73.5,0,0,0,0.0,Not Placed,70.7,1.0950354609929078,0.8163265306122449
STU0791,Student_6367_791,NSIT Delhi,B.Sc Data Science,2025,9.0,64.8,39.6,62.4,62.6,34.9,65.6,56.0,18,3,1,6.2,Technical Support,59.5,1.6363636363636362,1.6071428571428572
STU0792,Student_4677_792,IIT Madras,B.Tech CSE,2027,9.2,67.2,66.8,20.0,63.4,50.3,64.1,55.4,0,2,1,8.0,Technical Support,65.4,1.005988023952096,1.660649819494585
STU0793,Student_3764_793,IIT Madras,B.Tech IT,2027,8.3,56.1,41.4,32.9,56.1,43.5,60.8,47.3,0,1,1,4.0,Technical Support,54.6,1.355072463768116,1.754756871035941
STU0794,Student_1231_794,DTU Delhi,B.Tech IT,2026,7.5,66.5,40.1,62.8,52.5,44.6,70.0,56.2,0,3,1,5.1,QA Engineer,64.3,1.6583541147132168,1.3345195729537367
STU0795,Student_5361_795,IIT Kharagpur,B.Tech AI&ML,2026,5.9,79.7,24.6,43.6,100.0,45.2,47.3,61.1,6,5,0,0.0,Not Placed,58.8,3.2398373983739837,0.9656301145662848
STU0796,Student_5636_796,DTU Delhi,B.E CSE,2026,8.6,87.5,53.6,64.8,90.9,91.4,53.5,77.1,0,5,0,0.0,Not Placed,76.7,1.632462686567164,1.1154345006485085
STU0797,Student_4858_797,IIT Hyderabad,B.Tech AI&ML,2025,6.5,56.5,35.6,30.5,86.8,60.5,69.2,52.1,0,0,0,0.0,Not Placed,53.8,1.5870786516853932,1.2476007677543186
STU0798,Student_3182_798,NIT Trichy,B.Tech IT,2027,7.9,66.3,60.0,41.1,100.0,35.8,62.3,62.0,0,0,1,5.8,Junior Developer,63.0,1.105,1.2741935483870968
STU0799,Student_1962_799,IIT Madras,BCA,2025,8.0,90.4,62.9,28.6,82.6,81.3,58.4,70.5,24,1,1,8.9,Full Stack Developer,74.1,1.4372019077901432,1.1347517730496455
STU0800,Student_1745_800,IIT Madras,B.Sc Data Science,2027,5.6,51.7,22.7,45.6,71.8,25.9,57.4,45.1,0,3,1,3.2,Technical Support,49.1,2.2775330396475773,1.2416851441241685
STU0801,Student_1673_801,IIT Hyderabad,B.Tech ME,2026,7.9,48.7,28.6,38.3,77.8,55.0,64.0,47.6,0,1,1,3.8,Technical Support,50.7,1.7027972027972027,1.6596638655462184
STU0802,Student_9690_802,VIT Vellore,B.Tech ME,2026,7.0,68.6,54.6,39.4,42.9,58.9,61.6,55.1,6,3,1,4.7,Technical Support,55.6,1.2564102564102562,1.2704174228675136
STU0803,Student_5635_803,IIT Kharagpur,B.Sc Data Science,2027,6.0,94.5,73.5,52.6,52.9,65.8,74.3,72.8,0,5,0,0.0,Not Placed,70.5,1.2857142857142858,0.8241758241758242
STU0804,Student_3478_804,Anna University,B.Tech AI&ML,2025,6.8,75.2,40.4,72.1,90.3,54.6,48.0,67.8,0,2,1,5.5,Data Analyst,65.5,1.8613861386138615,1.0029498525073748
STU0805,Student_8150_805,IIT Bombay,B.Tech AI&ML,2025,5.7,38.2,28.8,20.0,49.8,27.2,65.1,33.3,0,1,0,0.0,Not Placed,37.9,1.326388888888889,1.7117117117117118
STU0806,Student_2843_806,DTU Delhi,B.Tech ME,2025,5.2,62.4,23.0,53.7,81.8,39.2,57.5,53.4,6,2,1,3.7,QA Engineer,52.5,2.7130434782608694,0.9737827715355806
STU0807,Student_4479_807,IIT Hyderabad,B.Tech CSE,2027,4.8,71.7,46.1,60.5,53.5,49.9,52.0,59.4,6,2,1,6.3,QA Engineer,61.0,1.5553145336225596,0.8080808080808081
STU0808,Student_6384_808,IIT Madras,B.Sc Data Science,2027,6.1,84.9,49.0,53.2,64.3,52.7,68.9,65.1,12,0,1,6.7,Software Engineer,71.1,1.73265306122449,0.9370199692780339
STU0809,Student_2328_809,SRM Chennai,B.Tech AI&ML,2026,6.1,81.2,44.1,40.0,78.0,57.0,63.8,62.6,24,2,1,7.1,Data Analyst,65.4,1.8412698412698412,0.9744408945686901
STU0810,Student_8423_810,NIT Trichy,B.Tech ME,2025,7.7,20.0,20.0,23.1,85.6,20.0,59.7,30.5,0,2,0,0.0,Not Placed,42.4,1.0,2.5245901639344264
STU0811,Student_2158_811,Anna University,B.Tech IT,2025,8.3,24.4,20.0,20.0,80.5,49.5,50.2,33.6,0,3,1,3.5,Technical Support,41.5,1.22,2.4702380952380953
STU0812,Student_3669_812,VIT Vellore,B.Tech IT,2026,8.0,91.4,65.6,38.5,84.4,81.1,65.4,73.6,0,0,0,0.0,Not Placed,78.1,1.3932926829268295,1.0869565217391306
STU0813,Student_8083_813,DTU Delhi,B.Sc Data Science,2027,8.7,88.6,61.0,46.7,88.4,56.4,61.1,71.4,0,1,1,7.5,ML Engineer,77.3,1.4524590163934425,1.218487394957983
STU0814,Student_7358_814,SRM Chennai,B.Sc Data Science,2027,8.8,59.8,60.9,44.7,51.7,65.0,76.6,56.3,6,1,1,5.6,Technical Support,64.0,0.9819376026272578,1.5630550621669628
STU0815,Student_7979_815,IIT Bombay,B.Tech CSE,2027,6.6,58.9,43.4,22.7,95.4,48.8,53.5,53.0,6,3,1,3.9,Junior Developer,54.6,1.3571428571428572,1.2452830188679245
STU0816,Student_9638_816,BITS Pilani,B.Tech ECE,2026,7.1,63.5,38.9,52.6,86.8,54.2,63.0,59.0,0,0,1,6.3,Technical Support,61.5,1.6323907455012854,1.2033898305084745
STU0817,Student_5921_817,IIT Kanpur,B.Tech IT,2026,7.5,49.0,42.9,37.7,93.1,54.2,65.4,52.7,0,1,1,5.4,Junior Developer,57.5,1.1421911421911422,1.4231499051233396
STU0818,Student_2548_818,SRM Chennai,B.Sc Data Science,2026,6.4,78.9,47.5,28.9,74.2,31.0,55.5,57.1,6,1,1,6.6,Software Engineer,58.2,1.6610526315789476,1.1208406304728546
STU0819,Student_3985_819,VIT Vellore,B.Tech CSE,2025,7.6,57.6,20.0,20.0,75.9,53.1,68.9,44.9,0,2,0,0.0,Not Placed,51.6,2.88,1.692650334075724
STU0820,Student_8371_820,IIT Hyderabad,B.Sc Data Science,2026,8.0,50.1,30.8,20.0,68.4,53.4,73.1,43.3,0,0,0,0.0,Not Placed,56.0,1.6266233766233766,1.8475750577367207
STU0821,Student_5248_821,BITS Pilani,B.Tech ECE,2026,7.1,91.9,61.4,81.6,69.7,82.0,74.4,79.4,6,1,1,7.1,Software Engineer,79.3,1.4967426710097722,0.8942065491183878
STU0822,Student_7637_822,BITS Pilani,B.Tech AI&ML,2026,7.8,90.8,61.5,30.7,100.0,67.0,75.1,71.9,0,2,0,0.0,Not Placed,76.2,1.4764227642276422,1.0848400556328233
STU0823,Student_7471_823,NSIT Delhi,B.Sc Data Science,2025,6.8,44.8,35.2,20.0,65.7,38.8,50.6,40.5,6,0,1,2.5,QA Engineer,42.7,1.2727272727272725,1.6790123456790123
STU0824,Student_1439_824,IIT Kanpur,B.Tech AI&ML,2027,9.4,67.1,68.4,35.6,56.8,56.9,56.7,58.5,0,1,1,7.9,Junior Developer,62.9,0.9809941520467834,1.606837606837607
STU0825,Student_8592_825,IIT Delhi,B.Tech AI&ML,2026,9.3,52.6,20.0,55.4,62.4,34.7,64.8,46.3,0,1,1,4.4,Junior Developer,51.5,2.63,2.0086393088552916
STU0826,Student_1321_826,SRM Chennai,B.E CSE,2025,6.0,66.2,60.0,47.3,69.1,32.5,62.2,58.2,0,1,0,0.0,Not Placed,57.3,1.1033333333333333,1.0309278350515463
STU0827,Student_2682_827,BITS Pilani,B.Tech IT,2026,6.6,69.1,58.6,58.8,51.6,81.6,69.2,63.6,0,1,0,0.0,Not Placed,68.1,1.1791808873720135,1.0377358490566038
STU0828,Student_5764_828,IIT Madras,B.Tech AI&ML,2026,8.8,100.0,48.4,55.9,34.3,82.3,68.2,69.2,18,3,1,10.2,SDE-II,75.9,2.066115702479339,1.2716763005780347
STU0829,Student_4799_829,DTU Delhi,B.Tech CSE,2027,6.7,24.0,22.4,40.6,61.1,24.5,55.2,32.6,0,0,0,0.0,Not Placed,33.8,1.0714285714285714,2.0552147239263805
STU0830,Student_7834_830,SRM Chennai,B.Tech ECE,2026,7.0,49.8,23.4,22.8,75.7,24.1,59.0,40.4,0,1,0,0.0,Not Placed,48.5,2.128205128205128,1.7326732673267327
STU0831,Student_3643_831,IIT Kharagpur,B.E CSE,2026,6.2,100.0,57.2,48.0,55.3,100.0,64.8,74.3,0,2,1,7.8,Full Stack Developer,72.8,1.7482517482517481,0.8344549125168237
STU0832,Student_8675_832,IIT Delhi,B.Sc Data Science,2027,8.8,69.0,52.2,35.2,58.8,59.3,72.7,56.4,12,2,0,0.0,Not Placed,66.1,1.32183908045977,1.5602836879432624
STU0833,Student_6902_833,NSIT Delhi,B.Tech AI&ML,2025,6.0,95.7,65.3,62.8,82.5,69.0,56.3,78.4,0,0,1,8.8,Full Stack Developer,77.7,1.4655436447166923,0.7653061224489796
STU0834,Student_3561_834,IIT Hyderabad,B.Tech AI&ML,2025,6.6,46.5,20.0,24.0,75.8,45.6,58.3,41.0,0,0,0,0.0,Not Placed,49.5,2.325,1.6097560975609757
STU0835,Student_1770_835,IIT Madras,BCA,2026,7.9,67.5,61.3,54.5,70.5,43.2,59.1,61.7,0,0,1,7.2,Junior Developer,64.3,1.101141924959217,1.2803889789303078
STU0836,Student_8055_836,IIT Bombay,B.E CSE,2025,7.1,70.4,60.0,41.3,70.2,58.0,57.4,61.2,6,2,1,7.6,Technical Support,64.7,1.1733333333333333,1.1601307189542482
STU0837,Student_5382_837,IIT Delhi,B.Tech ECE,2027,5.4,51.1,42.9,20.0,66.4,46.5,57.9,45.1,6,5,0,0.0,Not Placed,43.0,1.191142191142191,1.1973392461197339
STU0838,Student_2817_838,IIT Bombay,B.Tech ECE,2027,8.7,87.5,44.3,37.7,87.9,68.3,48.0,67.0,18,0,1,9.0,Data Scientist,68.5,1.9751693002257338,1.2985074626865671
STU0839,Student_5786_839,DTU Delhi,B.Tech AI&ML,2027,7.2,41.7,23.0,25.6,91.9,29.9,74.6,41.1,0,1,0,0.0,Not Placed,47.3,1.8130434782608698,1.751824817518248
STU0840,Student_3257_840,IIT Bombay,B.E CSE,2026,9.2,70.7,20.0,50.7,85.7,55.6,77.5,57.3,0,2,0,0.0,Not Placed,70.3,3.535,1.6055846422338569
STU0841,Student_8760_841,NIT Trichy,B.Sc Data Science,2027,8.2,86.7,65.7,20.0,62.5,83.7,61.1,65.2,0,2,1,8.9,Data Analyst,67.4,1.3196347031963471,1.2576687116564416
STU0842,Student_3483_842,NSIT Delhi,B.Tech IT,2025,6.2,100.0,95.2,44.1,72.2,71.8,75.0,80.9,24,1,1,9.9,Data Analyst,75.4,1.050420168067227,0.7663782447466007
STU0843,Student_6927_843,IIT Madras,B.Tech AI&ML,2025,8.5,71.6,94.2,24.5,44.3,52.6,49.1,60.7,0,0,0,0.0,Not Placed,69.4,0.7600849256900212,1.400329489291598
STU0844,Student_6542_844,NIT Trichy,B.Tech IT,2025,6.3,46.6,20.0,37.3,62.4,35.1,60.5,40.6,0,1,1,2.5,Junior Developer,45.0,2.33,1.5517241379310345
STU0845,Student_9516_845,IIT Kharagpur,B.Tech IT,2026,7.2,72.3,21.5,20.0,75.2,63.8,73.5,51.3,12,2,0,0.0,Not Placed,61.4,3.3627906976744186,1.4035087719298247
STU0846,Student_6139_846,NIT Trichy,B.Tech CSE,2026,8.5,61.1,47.2,66.7,38.1,53.8,75.4,55.3,0,0,1,4.8,Technical Support,65.8,1.2944915254237288,1.5370705244122966
STU0847,Student_9919_847,IIT Hyderabad,B.Tech AI&ML,2027,9.5,52.4,36.2,32.1,36.7,27.9,61.1,40.3,6,2,0,0.0,Not Placed,50.9,1.447513812154696,2.3573200992555834
STU0848,Student_5940_848,IIT Bombay,B.Tech CSE,2027,8.5,71.5,62.4,39.9,88.0,57.3,64.6,64.4,6,0,0,0.0,Not Placed,67.6,1.1458333333333333,1.3198757763975155
STU0849,Student_9860_849,IIT Kharagpur,B.E CSE,2025,8.3,56.6,54.2,20.0,53.5,53.5,59.5,48.0,0,0,1,4.8,Junior Developer,56.0,1.044280442804428,1.7291666666666667
STU0850,Student_9846_850,IIT Hyderabad,B.Sc Data Science,2025,8.6,52.9,34.0,56.9,93.1,61.2,70.5,56.8,0,0,1,4.9,Junior Developer,65.6,1.5558823529411765,1.5140845070422535
STU0851,Student_7110_851,IIT Kharagpur,BCA,2025,6.4,46.9,20.0,58.2,57.0,36.0,61.9,44.2,0,0,0,0.0,Not Placed,43.9,2.3449999999999998,1.4479638009049773
STU0852,Student_1085_852,SRM Chennai,BCA,2025,7.0,38.9,33.9,20.0,57.4,20.0,54.6,35.0,0,3,0,0.0,Not Placed,45.4,1.1474926253687316,2.0
STU0853,Student_9737_853,IIT Hyderabad,B.E CSE,2026,5.1,35.4,24.7,20.0,99.9,50.3,60.7,41.3,12,1,0,0.0,Not Placed,40.6,1.4331983805668016,1.234866828087167
STU0854,Student_3293_854,DTU Delhi,B.Tech IT,2027,8.4,53.1,20.0,31.6,67.4,37.2,59.0,42.7,12,1,1,5.1,QA Engineer,54.4,2.6550000000000002,1.9672131147540983
STU0855,Student_2605_855,IIT Delhi,B.Tech IT,2026,6.1,67.2,52.8,20.0,83.9,32.5,59.6,53.9,0,0,1,6.4,Technical Support,52.5,1.272727272727273,1.1317254174397031
STU0856,Student_9622_856,VIT Vellore,B.Tech IT,2026,6.7,53.7,65.7,20.0,100.0,48.2,67.4,55.8,24,2,0,0.0,Not Placed,58.7,0.817351598173516,1.2007168458781363
STU0857,Student_9020_857,DTU Delhi,B.Tech IT,2025,10.0,45.1,20.0,20.0,70.5,20.0,70.5,36.4,24,1,1,5.6,QA Engineer,46.4,2.255,2.7472527472527473
STU0858,Student_9669_858,IIT Bombay,B.E CSE,2026,7.7,59.1,32.1,51.7,57.6,69.5,73.8,53.0,18,1,0,0.0,Not Placed,58.1,1.8411214953271027,1.4528301886792452
STU0859,Student_2945_859,IIT Hyderabad,B.Tech IT,2025,7.5,85.6,76.4,36.9,62.1,52.6,72.3,67.2,0,1,1,6.4,Software Engineer,66.8,1.120418848167539,1.1160714285714286
STU0860,Student_7135_860,IIT Kharagpur,B.Sc Data Science,2026,5.9,55.9,20.0,20.0,78.3,35.9,50.5,42.9,0,3,1,4.9,Technical Support,42.7,2.795,1.3752913752913754
STU0861,Student_5644_861,IIT Kanpur,B.Tech ME,2027,7.7,64.1,33.9,35.1,72.7,41.5,67.5,51.3,0,1,1,5.3,QA Engineer,57.6,1.8908554572271385,1.5009746588693957
STU0862,Student_8411_862,NIT Trichy,B.Tech IT,2026,6.7,63.1,59.3,100.0,51.3,55.8,60.0,67.2,0,0,0,0.0,Not Placed,70.1,1.0640809443507588,0.9970238095238095
STU0863,Student_8551_863,NSIT Delhi,B.Tech AI&ML,2027,6.6,42.5,29.1,20.0,84.2,34.6,60.2,40.8,0,2,0,0.0,Not Placed,45.5,1.4604810996563573,1.6176470588235294
STU0864,Student_7711_864,VIT Vellore,B.E CSE,2026,7.1,70.8,32.1,36.0,57.1,45.9,61.9,51.6,6,2,1,6.6,Technical Support,55.8,2.205607476635514,1.375968992248062
STU0865,Student_3713_865,DTU Delhi,B.Tech CSE,2027,6.7,88.3,77.8,29.8,53.7,100.0,74.8,70.5,0,2,0,0.0,Not Placed,72.9,1.134961439588689,0.950354609929078
STU0866,Student_2395_866,IIT Kanpur,B.Tech CSE,2027,7.8,52.4,43.2,20.0,39.5,26.0,54.2,39.5,0,0,0,0.0,Not Placed,48.7,1.2129629629629628,1.9746835443037976
STU0867,Student_9713_867,IIT Delhi,B.Tech CSE,2026,7.4,43.5,20.0,41.5,73.7,34.7,68.3,42.0,0,2,1,4.2,Junior Developer,51.4,2.175,1.7619047619047619
STU0868,Student_6249_868,VIT Vellore,B.Tech CSE,2026,9.2,55.8,32.6,20.0,63.6,56.2,73.6,45.2,0,1,1,5.5,Technical Support,59.2,1.7116564417177913,2.0353982300884956
STU0869,Student_7258_869,IIT Kharagpur,B.Tech ECE,2025,5.3,86.7,33.1,68.2,64.5,77.8,67.7,68.1,0,0,1,6.2,Software Engineer,71.7,2.619335347432024,0.7782672540381792
STU0870,Student_6026_870,VIT Vellore,B.Tech ME,2025,5.7,51.6,21.2,20.0,71.4,63.0,74.3,43.3,0,0,1,2.5,QA Engineer,48.0,2.4339622641509435,1.3163972286374135
STU0871,Student_3334_871,VIT Vellore,BCA,2026,8.8,69.6,56.2,35.6,72.9,62.2,61.9,59.9,0,0,0,0.0,Not Placed,65.2,1.2384341637010674,1.4691151919866445
STU0872,Student_4874_872,SRM Chennai,B.Tech IT,2025,7.4,81.5,41.1,48.0,98.7,79.2,73.0,69.1,0,1,1,7.5,Software Engineer,69.0,1.9829683698296836,1.0709117221418236
STU0873,Student_4829_873,IIT Madras,B.Sc Data Science,2027,7.9,85.0,82.9,20.0,50.3,83.7,60.9,66.2,6,0,1,7.2,Full Stack Developer,75.3,1.025331724969843,1.1933534743202416
STU0874,Student_7664_874,SRM Chennai,B.Tech ECE,2027,6.0,53.9,20.0,70.0,69.7,42.4,71.7,51.6,0,1,0,0.0,Not Placed,53.5,2.695,1.1627906976744187
STU0875,Student_3755_875,NSIT Delhi,B.E CSE,2027,8.6,86.5,51.1,46.5,81.5,62.8,69.0,68.3,0,0,0,0.0,Not Placed,78.2,1.6927592954990214,1.259150805270864
STU0876,Student_8612_876,IIT Hyderabad,B.Sc Data Science,2027,8.4,29.4,31.3,20.0,80.6,32.9,75.5,35.9,0,0,1,3.9,Technical Support,49.6,0.939297124600639,2.33983286908078
STU0877,Student_7228_877,NIT Trichy,B.E CSE,2027,9.1,93.9,70.1,56.9,83.1,83.9,69.9,79.1,0,1,1,8.4,SDE-II,86.4,1.3395149786019973,1.1504424778761062
STU0878,Student_7476_878,DTU Delhi,B.Tech ECE,2025,7.5,47.9,52.9,29.7,100.0,20.0,60.7,50.3,12,0,0,0.0,Not Placed,57.3,0.9054820415879017,1.4910536779324057
STU0879,Student_9270_879,NSIT Delhi,BCA,2027,8.9,73.0,55.7,23.5,52.6,62.3,54.8,55.5,0,0,1,8.7,Junior Developer,68.4,1.310592459605027,1.6036036036036037
STU0880,Student_6269_880,NIT Trichy,B.E CSE,2026,8.1,45.4,55.8,49.2,46.4,25.1,47.3,46.4,6,0,1,5.3,QA Engineer,57.8,0.8136200716845878,1.745689655172414
STU0881,Student_8807_881,IIT Madras,B.Tech CSE,2027,8.4,56.7,46.6,20.0,82.0,38.7,62.4,49.3,6,1,0,0.0,Not Placed,53.7,1.2167381974248928,1.7038539553752536
STU0882,Student_7435_882,Anna University,B.Tech ECE,2027,6.0,41.9,43.9,32.3,85.8,37.4,52.6,46.5,12,2,0,0.0,Not Placed,50.3,0.9544419134396356,1.2903225806451613
STU0883,Student_8293_883,BITS Pilani,B.Tech ECE,2026,7.2,64.5,74.4,51.0,93.0,58.7,64.0,67.5,0,2,1,5.9,Technical Support,72.8,0.8669354838709676,1.0666666666666667
STU0884,Student_1138_884,IIT Bombay,B.Tech AI&ML,2026,7.8,46.2,26.6,24.0,94.1,20.0,61.3,42.4,6,2,1,3.2,QA Engineer,54.3,1.736842105263158,1.839622641509434
STU0885,Student_6862_885,IIT Kanpur,B.Tech ECE,2027,5.9,88.6,73.0,75.7,82.0,95.6,71.1,82.6,0,5,0,0.0,Not Placed,79.7,1.2136986301369863,0.7142857142857143
STU0886,Student_6947_886,IIT Madras,B.Sc Data Science,2026,7.9,89.9,51.2,42.2,65.4,46.6,55.2,64.6,24,2,1,7.6,Software Engineer,74.1,1.755859375,1.2229102167182664
STU0887,Student_2817_887,IIT Kharagpur,B.Tech AI&ML,2025,7.6,82.3,50.5,79.6,48.1,80.1,59.8,70.1,6,0,1,7.7,Full Stack Developer,73.0,1.6297029702970296,1.0841654778887304
STU0888,Student_3101_888,DTU Delhi,B.Tech ECE,2025,10.0,63.7,31.4,20.0,66.7,49.5,61.2,47.5,6,0,1,6.1,Junior Developer,57.2,2.0286624203821657,2.1052631578947367
STU0889,Student_1378_889,DTU Delhi,B.Sc Data Science,2027,8.3,57.2,20.0,31.7,34.5,50.0,57.7,40.5,6,2,1,6.7,Junior Developer,51.3,2.8600000000000003,2.049382716049383
STU0890,Student_6292_890,VIT Vellore,B.Tech IT,2026,9.1,46.0,48.1,20.0,96.3,32.4,62.8,47.4,6,3,1,4.6,Junior Developer,52.2,0.9563409563409563,1.919831223628692
STU0891,Student_4678_891,IIT Madras,B.Sc Data Science,2026,7.0,48.2,26.6,28.1,90.1,20.0,65.5,43.3,0,1,1,3.5,Technical Support,49.5,1.8120300751879699,1.6166281755196306
STU0892,Student_1415_892,DTU Delhi,B.E CSE,2027,7.7,91.2,62.7,51.4,78.9,74.1,69.1,74.0,0,0,1,7.7,Software Engineer,75.6,1.4545454545454546,1.0405405405405406
STU0893,Student_2584_893,IIT Madras,B.Tech AI&ML,2026,6.7,52.8,29.0,56.0,21.7,47.0,51.7,43.4,6,1,0,0.0,Not Placed,52.1,1.8206896551724137,1.543778801843318
STU0894,Student_5102_894,IIT Kanpur,B.Tech ECE,2026,7.9,74.5,61.0,20.0,90.5,50.8,72.7,60.9,0,0,1,5.6,Technical Support,63.3,1.221311475409836,1.297208538587849
STU0895,Student_2194_895,NSIT Delhi,B.Tech AI&ML,2025,6.4,78.2,49.0,20.0,87.5,53.3,58.7,59.6,18,1,1,5.3,Software Engineer,63.6,1.5959183673469388,1.0738255033557047
STU0896,Student_2065_896,NSIT Delhi,B.Tech ME,2025,7.8,63.9,52.9,20.0,58.9,49.7,71.0,50.8,0,0,1,5.2,Junior Developer,61.7,1.2079395085066162,1.535433070866142
STU0897,Student_1914_897,Anna University,B.Tech CSE,2026,8.8,65.8,38.8,35.0,67.5,59.9,72.1,53.9,0,1,1,6.8,Technical Support,65.4,1.6958762886597938,1.6326530612244898
STU0898,Student_1173_898,SRM Chennai,B.Tech IT,2026,8.9,45.7,25.8,20.0,74.7,32.3,58.6,39.6,6,1,0,0.0,Not Placed,53.0,1.7713178294573644,2.2474747474747474
STU0899,Student_1425_899,SRM Chennai,BCA,2027,7.6,78.7,24.1,85.4,65.8,38.7,66.6,63.2,0,2,1,7.5,Software Engineer,64.2,3.2655601659751037,1.2025316455696202
STU0900,Student_3064_900,BITS Pilani,B.Sc Data Science,2026,7.4,84.8,70.6,56.3,76.8,66.6,66.7,73.2,0,0,1,7.5,Software Engineer,73.7,1.2011331444759208,1.010928961748634
STU0901,Student_3091_901,IIT Kharagpur,B.Tech IT,2027,7.7,66.3,58.6,24.6,43.8,54.9,73.6,51.9,0,3,0,0.0,Not Placed,63.0,1.1313993174061432,1.4836223506743738
STU0902,Student_3385_902,IIT Delhi,B.Tech AI&ML,2026,6.0,88.1,97.2,46.1,50.6,65.6,71.2,73.6,0,2,1,8.7,Full Stack Developer,73.4,0.9063786008230452,0.8152173913043479
STU0903,Student_1939_903,IIT Kanpur,B.Tech CSE,2026,6.8,96.1,50.6,26.4,86.6,49.6,80.5,67.0,6,0,0,0.0,Not Placed,68.5,1.8992094861660078,1.0149253731343284
STU0904,Student_2120_904,NIT Trichy,B.E CSE,2027,7.5,42.6,28.9,24.6,72.4,42.0,66.6,40.7,0,2,0,0.0,Not Placed,47.5,1.4740484429065746,1.8427518427518426
